title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName,,CompanyUrl
De Dijk Keukens,4.3,16,De Dolfijn 23,Enkhuizen,,NL,http://www.dedijkkeukens.nl/,+31 228 353 054,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Dijk%20Keukens&query_place_id=ChIJfU8YoeyjyEcR7NoH46nwT0g,Keukenwinkel,,https://nl.linkedin.com/company/demandemakersgroep
De Spiegelfabriek,4,49,Rubberstraat 12,Naarden,,NL,http://www.designspiegels.nl/,+31 35 888 4851,Groothandelswinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Spiegelfabriek&query_place_id=ChIJH1CgjZ4UxkcRuUaszr87uhs,Groothandelswinkel,,https://nl.linkedin.com/company/miraluxe-maatwerk-spiegels
Superkeukens Hoorn,3.8,58,"Doctor C.J.K. van Aalstweg, Hof van Hoorn 8C",Hoorn,,NL,http://www.superkeukens.nl/winkels/hoorn/,+31 229 312 199,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Superkeukens%20Hoorn&query_place_id=ChIJD6TuOm2pyEcRAJonOqcmHi4,Keukenwinkel,,
Schooneman Keukens,5,3,Westerstraat 96,Enkhuizen,,NL,http://www.schoonemankeukens.nl/,+31 228 753 502,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Schooneman%20Keukens&query_place_id=ChIJ-anrKVujyEcRfnF3bBFMRiI,Keukenwinkel,,https://nl.linkedin.com/company/www-schoonmaken-nl
Sanitair Studio - Magazijn,3.7,6,Veilmeesterweg 36,Amstelveen,,NL,http://www.sanitaironline.nl/,+31 85 060 8998,Tegelwinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanitair%20Studio%20-%20Magazijn&query_place_id=ChIJQ_aoEXffxUcRcpQV3z2vJ8c,Tegelwinkel,,https://nl.linkedin.com/company/sanitairstudio
Keukensale Hoorn,4.1,58,Doctor C.J.K. van Aalstweg 6A,Hoorn,,NL,https://www.keukensale.com/winkels/keukensale-hoorn/,+31 229 769 125,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukensale%20Hoorn&query_place_id=ChIJl3uThG2pyEcRQ1HN8giUiG0,Keukenwinkel,,https://nl.linkedin.com/company/keukensale-com-hoorn
Plieger Amstelveen Showroom,4.2,43,Noorddammerweg 115a,Amstelveen,,NL,https://plieger.nl/vestigingen/showrooms/amstelveen,+31 20 792 0400,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Plieger%20Amstelveen%20Showroom&query_place_id=ChIJ91PdyljfxUcRe-m4dyUFbA4,Sanitairwinkel,,https://nl.linkedin.com/company/plieger
Universalbouw B.V,5,62,Witteweg 20,Aalsmeer,,NL,https://universalbouw.nl/,+31 85 333 2357,Aannemer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Universalbouw%20B.V&query_place_id=ChIJNdPNeKLfxUcRK6mEcgIaVfs,Aannemer,,https://nl.linkedin.com/company/universal-bv
Aannemer Amsterdam 020,5,14,Hogehilweg 17,Amsterdam,,NL,https://aannemer-amsterdam020.nl/,+31 85 060 2393,Aannemer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Aannemer%20Amsterdam%20020&query_place_id=ChIJ1Q9SS2sLxkcRfEVjC8J7Aoc,Aannemer,,https://nl.linkedin.com/company/aannemer-gigant-amsterdam
M. Desaunois,4.3,3,Seyndersloot 30,Enkhuizen,,NL,http://www.badkamer-specialist.nl/,+31 6 10981000,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=M.%20Desaunois&query_place_id=ChIJodxC1gqjyEcR4MAgBwz4BDc,Sanitairwinkel,,https://nl.linkedin.com/company/badkamerspecialist
Warmteservice Amsterdam Oost,4.6,229,Cruquiuskade 155,Amsterdam,,NL,https://www.warmteservice.nl/vestiging/Amsterdam%20Oost,+31 20 535 3280,Leverancier van verwarmingsapparatuur,Doe-het-zelfzaak,Bouwmarkt,Leverancier van pijpen,Sanitairwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Amsterdam%20Oost&query_place_id=ChIJWW2A8wwJxkcROn4fm57Nllk,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
VAN DER POL tegels en bouwmaterialen B.V.,4.5,90,Zeeburgerpad 41,Amsterdam,,NL,https://www.vd-pol.nl/,+31 20 665 5872,Tegelwinkel,Bouwmarkt,,,,,,,,,https://www.google.com/maps/search/?api=1&query=VAN%20DER%20POL%20tegels%20en%20bouwmaterialen%20B.V.&query_place_id=ChIJncSbkhIJxkcRhflgpY6kJj0,Tegelwinkel,,https://nl.linkedin.com/company/vdpol-butterdoughspecialist
KeukenConcurrent Hoorn,3.7,36,De Factorij 22,Zwaag,,NL,https://www.keukenconcurrent.nl/keukenzaak/hoorn/?utm_source=GMB_listing&utm_medium=organic,+31 229 213 535,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=KeukenConcurrent%20Hoorn&query_place_id=ChIJEV0qRzqpyEcReWrY2I4suOw,Keukenwinkel,,https://nl.linkedin.com/company/keukenconcurrent
CineLuxe Bouwbedrijf & Aannemer B.V.,4.8,16,Joop Geesinkweg 901,Amsterdam,,NL,http://www.cineluxe.nl/,+31 75 202 4105,Bouwbedrijf,Timmerman,Klusbedrijf,Binnenhuisarchitect,Installateur van trappen,Installateur van houten vloeren,,,,,https://www.google.com/maps/search/?api=1&query=CineLuxe%20Bouwbedrijf%20%26%20Aannemer%20B.V.&query_place_id=ChIJ_VRCiCULxkcRYkddDtmSlrI,Bouwbedrijf,,https://www.linkedin.com/company/cinelux-sa/
Lutterman Tegels B.V.,4.3,23,Industrieweg 12,Den Helder,,NL,http://www.lutterman.nl/,+31 223 636 300,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lutterman%20Tegels%20B.V.&query_place_id=ChIJjf4d_RtIz0cRkH9f5a4NddM,Tegelwinkel,,
Kloosterman Keukens & Badkamers B.V.,4,74,Ambachtsweg 48,Huizen,,NL,https://www.kloostermankeukens.nl/,+31 35 524 0550,Keukenwinkel,Sanitairwinkel,Aannemer,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kloosterman%20Keukens%20%26%20Badkamers%20B.V.&query_place_id=ChIJc5kmdrkVxkcRxVE5I6unxEI,Keukenwinkel,,https://nl.linkedin.com/company/kloosterman-keukens-en-badkamers
BROERS Bouwbedrijf,4.7,27,Prins Bernhardplein 138,Amsterdam,,NL,http://broersbouwbedrijf.nl/,+31 20 210 1131,Bouwbedrijf,Badkamerinstallateur,,,,,,,,,https://www.google.com/maps/search/?api=1&query=BROERS%20Bouwbedrijf&query_place_id=ChIJ16aGmy0JxkcROr036s5YLnE,Bouwbedrijf,,https://www.linkedin.com/company/bron-bouwbedrijf
Marco Living,4.9,9,Energiestraat 23c,Naarden,,NL,http://www.marcoliving.nl/,+31 35 203 1329,Keukenwinkel,Vloerenwinkel,Woonwinkel,Kookwinkel,Sanitairwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Marco%20Living&query_place_id=ChIJQ8XjxZkTxkcRrWV6ShvRizA,Keukenwinkel,,https://www.linkedin.com/company/marco-living
Sanidump Aalsmeer,3.9,54,"Lakenblekerstraat 21, C1",Aalsmeer,,NL,http://www.sanidump.nl/,+31 297 500 400,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanidump%20Aalsmeer&query_place_id=ChIJQbFFFwDfxUcRiGzzwAF-0HI,Sanitairwinkel,,https://nl.linkedin.com/company/sanidump-bv
InHuiz - Verbouwexpertz,4.9,35,Deltazijde 30E,Blaricum,,NL,http://www.inhuiz.nl/,+31 35 234 0414,Aannemer,Bouwbedrijf,Keukenwinkel,Sanitairwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=InHuiz%20-%20Verbouwexpertz&query_place_id=ChIJW75FsyYVxkcR3Zw9ZKbHKeQ,Aannemer,,https://nl.linkedin.com/company/inhuiz
Warmteservice Uithoorn,4.7,124,Amsterdamseweg 15-A,Uithoorn,,NL,https://www.warmteservice.nl/vestiging/Uithoorn,+31 297 767 250,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Uithoorn&query_place_id=ChIJF0qWsIzfxUcRwFSbr1ic9X0,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Enkhuizer Tegels,4.7,20,Bollenmarkt 14C,Zwaagdijk-Oost,,NL,http://www.enkhuizertegels.nl/,+31 6 17771726,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Enkhuizer%20Tegels&query_place_id=ChIJpRdgM-2jyEcRKrQK838Kw20,Tegelwinkel,,https://nl.linkedin.com/company/toptegels-nl
Madewee,4.4,11,,,,,http://www.madewee.nl/,+31 6 49727100,Badkamerinstallateur,Timmerman,Service establishment,,,,,,,,https://www.google.com/maps/search/?api=1&query=Madewee&query_place_id=ChIJqyWO4lbdxUcR7Bsvr4KH8e0,Badkamerinstallateur,,https://www.linkedin.com/company/weee-nl
Kvik Hoorn,4.7,19,De Factorij 57 A,Zwaag,,NL,https://www.kvik.nl/winkel-zoeken/kvik-hoorn?utm_source=google&utm_medium=organic&utm_campaign=website&utm_content=hoorn,+31 229 793 031,Keukenwinkel,Badkamerinstallateur,Sanitairwinkel,Leverancier van inbouwmeubilair,Meubelmakerij,Meubelfabrikant,Meubelwinkel,Keukenvernieuwer,Kookwinkel,Projectinrichter,https://www.google.com/maps/search/?api=1&query=Kvik%20Hoorn&query_place_id=ChIJHc-yHrqpyEcR2q4Q6SRdBZs,Keukenwinkel,,
Huisgemaeckt Keukens & Interieurs,5,28,Zesstedenweg 283,Grootebroek,,NL,http://huisgemaeckt.nl/,+31 6 42671767,Keukenwinkel,Meubelmakerij,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Huisgemaeckt%20Keukens%20%26%20Interieurs&query_place_id=ChIJe63UNISjyEcRG3-JiugwF8g,Keukenwinkel,,https://nl.linkedin.com/company/huisgemaeckt
CK Keukens Laren,4.8,17,Schoutenbosje 3C,Laren,,NL,https://ck-keukens.nl/?utm_source=google&utm_medium=organic&utm_campaign=GMB,+31 35 302 1981,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=CK%20Keukens%20Laren&query_place_id=ChIJ1bzc4dUVxkcR9Liv7m25ey8,Keukenwinkel,,https://nl.linkedin.com/company/ck-keukens
Mijs Tegels & Sanitair,4.2,44,De Marowijne 25,Zwaag,,NL,http://www.mijstegels.nl/,+31 229 211 614,Tegelwinkel,Sanitairwinkel,Tegelzetter,Hout- en laminaatvloerenleverancier,,,,,,,https://www.google.com/maps/search/?api=1&query=Mijs%20Tegels%20%26%20Sanitair&query_place_id=ChIJJfAIIimpyEcRLLsotbXWv8g,Tegelwinkel,,https://www.linkedin.com/company/tegelsnl
Streker Tegelhuis B.V.,4.4,38,Streekweg 353,Hoogkarspel,,NL,http://strekertegelhuis.nl/,+31 228 563 053,Tegelwinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Streker%20Tegelhuis%20B.V.&query_place_id=ChIJZwc82cmlyEcR8sVtBXBIFhs,Tegelwinkel,,https://nl.linkedin.com/company/streker-tegelhuis-hoogkarspel
Grando Keukens | Badkamers Hilversum,4.4,38,Verlengde Zuiderloswal 36,Hilversum,,NL,http://www.grando.nl/vestigingen/grando-hilversum?utm_source=GMBlisting&utm_medium=organic&utm_campaign=hilversum,+31 35 621 9129,Keukenwinkel,Sanitairwinkel,Woonwinkel,Kookwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=Grando%20Keukens%20%7C%20Badkamers%20Hilversum&query_place_id=ChIJbfyiUZdsxkcR81qyBFTQ1y4,Keukenwinkel,,https://nl.linkedin.com/company/grando-keukens-badkamers
ASWA Keukens Hilversum,4.2,54,2e Loswal 3,Hilversum,,NL,https://www.aswakeukens.nl/keukenzaak-hilversum?utm_source=google&utm_medium=organic,+31 35 621 1575,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=ASWA%20Keukens%20Hilversum&query_place_id=ChIJ241FUpdsxkcRUD6rJww3-1c,Keukenwinkel,,https://nl.linkedin.com/company/aswa-keukens
Rob Woud Keukens Inbouwapparatuur,4.7,31,Delftstraat 50,Haarlem,,NL,http://www.robwoud.nl/,+31 23 551 1690,Keukenwinkel,Architect,Ontwerpbureau,Keukenvernieuwer,,,,,,,https://www.google.com/maps/search/?api=1&query=Rob%20Woud%20Keukens%20Inbouwapparatuur&query_place_id=ChIJ4ezoMBDvxUcRgYbQ1N014pQ,Keukenwinkel,,
Kookwinkel Oldenhof,4.5,899,'s-Gravelandseweg 8,Hilversum,,NL,http://www.kookwinkel.nl/,+31 35 623 6626,Kookwinkel,Winkel huishoudapparatuur,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kookwinkel%20Oldenhof&query_place_id=ChIJG5k8pWdrxkcRbSh7gFzCpMM,Kookwinkel,,https://nl.linkedin.com/company/kookwinkel-oldenhof
Keukensale Hilversum,4,63,Nieuwe Havenweg 39/41,Hilversum,,NL,https://www.keukensale.com/winkels/keukensale-hilversum/,+31 35 737 0637,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukensale%20Hilversum&query_place_id=ChIJ1ac7P5dsxkcR-iCIe9qMbRA,Keukenwinkel,,https://nl.linkedin.com/company/keukensale
De Tegelgrossier B.V.,4.7,3,De Factorij 61,Zwaag,,NL,http://www.detegelgrossier.nl/,+31 229 299 860,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Tegelgrossier%20B.V.&query_place_id=ChIJgcbrEjqpyEcR0mHoacWCjt0,Tegelwinkel,,https://nl.linkedin.com/company/de-tegel-bv
Wuldera Schoonmaak & Services,5,3,Akkerwinde 4,Zwaag,,NL,https://www.wulderaschoonmaak.nl/,+31 6 18509010,Schoonmaakbedrijf,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Wuldera%20Schoonmaak%20%26%20Services&query_place_id=ChIJQT8IFxWpyEcRetXzhlHL1NA,Schoonmaakbedrijf,,https://nl.linkedin.com/company/de-schoonmaak-co%C3%B6peratie
van Boven Onderhoudswerk,5,107,Jelle Zijlstraweg 220,Zwaag,,NL,http://vanbovenonderhoudswerk.nl/,+31 6 42113749,Restauratie van gebouwen,Badkamerinstallateur,Timmerman,Vloerenlegger,Aannemer,Glaszetter,Interieurdecorateur,Schilder,Stukadoorsbedrijf,Tegelzetter,https://www.google.com/maps/search/?api=1&query=van%20Boven%20Onderhoudswerk&query_place_id=ChIJu9W9oAmpyEcR84IbLfisRXI,Restauratie van gebouwen,,https://nl.linkedin.com/company/van-wijk-vastgoedonderhoud
Fehres Interieurbouw,5,13,De Corantijn 33 B,Zwaag,,NL,http://www.fehresinterieurbouw.nl/,+31 6 18835380,Meubelmakerij,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Fehres%20Interieurbouw&query_place_id=ChIJBSp7NAxVz0cRRezqjn49fAY,Meubelmakerij,,https://nl.linkedin.com/company/fehres-interieurbouw
Mooij Designs interieuradvies & kantoor ontwerper,4.9,50,Burgemeester Hoogenboomlaan 40,Hoogwoud,,NL,https://www.mooijdesigns.nl/,+31 6 42853489,Binnenhuisarchitect,Interieurinrichter,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mooij%20Designs%20interieuradvies%20%26%20kantoor%20ontwerper&query_place_id=ChIJDcjByf1Wz0cR9GsrEHytjOE,Binnenhuisarchitect,,https://nl.linkedin.com/company/mooij-designs
Tinello Keuken & Interieur - Hilversum,4.1,21,2e Loswal 1,Hilversum,,NL,https://www.tinello.nl/,+31 35 628 4142,Keukenwinkel,Badkamerinstallateur,Interieurinrichter,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tinello%20Keuken%20%26%20Interieur%20-%20Hilversum&query_place_id=ChIJm9E2IkqRxkcRnvF4P8q4smU,Keukenwinkel,,https://nl.linkedin.com/company/tinellokeukens
Decorette Woonatelier Hoorn,4.8,70,Gouw 19,Hoorn,,NL,http://www.decorettehoorn.nl/,+31 229 214 343,Woonwinkel,Tapijtwinkel,Gordijnwinkel,Leverancier van zonwering,Behangwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Decorette%20Woonatelier%20Hoorn&query_place_id=ChIJx77qQAmpyEcRnfTznONeYfY,Woonwinkel,,https://in.linkedin.com/company/decoretteindia
Tegelzetbedrijf Ursem-Koomen,5,7,Slikkerdijk 9,Wervershoof,,NL,http://www.tegelzetbedrijfursemkoomen.nl/,+31 6 24233198,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tegelzetbedrijf%20Ursem-Koomen&query_place_id=ChIJAVinYmGlyEcRhdeL9MgETgs,Tegelwinkel,,
Van den Berg installatietechniek,3.7,18,Bollenmarkt 12,Zwaagdijk-Oost,,NL,http://www.vandenberginstal.nl/,+31 228 561 367,Installatiebedrijf,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Van%20den%20Berg%20installatietechniek&query_place_id=ChIJAzcMA4mlyEcRlddVPU-ePUA,Installatiebedrijf,,https://nl.linkedin.com/company/van-den-berg-installateurs-b-v
Kitchen Makeover Hoorn,5,375,De Compagnie 45,Zwaag,,NL,http://kitchenmakeover.nl/,+31 6 25054550,Keukenvernieuwer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kitchen%20Makeover%20Hoorn&query_place_id=ChIJP6GSlPyvyEcRtdTdNW1ZcVQ,Keukenvernieuwer,,https://nl.linkedin.com/company/kitchen-makeover1
Tegel Outlet Amstelveen (Tegel Store),4.7,90,Bouwerij 87,Amstelveen,,NL,http://www.lapy.nl/,+31 20 331 8224,Tegelwinkel,Sanitairwinkel,Bouwbedrijf,Aannemer voor isolatie,Lamineerservice,Outletwinkel,Tegelzetter,Winkel voor toiletbenodigdheden,,,https://www.google.com/maps/search/?api=1&query=Tegel%20Outlet%20Amstelveen%20(Tegel%20Store)&query_place_id=ChIJD2h64BbgxUcRGdCHYFijXcw,Tegelwinkel,,https://nl.linkedin.com/company/leapyio
BMN Bouwmaterialen Hoorn,4.6,104,Schelphoek 2,Hoorn,,NL,https://www.bmn.nl/,+31 229 283 700,Leverancier van bouwmaterialen,Bouwmarkt,,,,,,,,,https://www.google.com/maps/search/?api=1&query=BMN%20Bouwmaterialen%20Hoorn&query_place_id=ChIJRVOIGfyoyEcRM6BUFopzppM,Leverancier van bouwmaterialen,,https://nl.linkedin.com/company/bmn-nederland
Roberto Tegelzetter,4.9,22,De Factorij 45A,Zwaag,,NL,http://www.tegelzetter-roberto.nl/,+31 6 83192108,Tegelzetter,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Roberto%20Tegelzetter&query_place_id=ChIJP-Vb9j-pyEcRyjlVA_gk8rk,Tegelzetter,,https://nl.linkedin.com/company/tegelzetter-nl
Klusbedrijf Hubert,4,2,"De Veken 207, B14",Opmeer,,NL,http://www.klusbedrijfhubert.nl/,+31 6 18115227,Aannemer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Klusbedrijf%20Hubert&query_place_id=ChIJ8Z3wksCsyEcRL7eYgUN4KDE,Aannemer,,
Saniso,4.9,19,De Corantijn 95,Zwaag,,NL,https://www.saniso.nl/,+31 85 488 5920,Sanitairwinkel,Groothandelswinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Saniso&query_place_id=ChIJ1_oxnXepyEcROgWXOXWpJvY,Sanitairwinkel,,https://nl.linkedin.com/company/toka-trading
Sanisale Hoorn,5,84,De Factorij 2,Zwaag,,NL,https://www.sanisale.com/winkels/sanisale-hoorn/,+31 229 298 988,Sanitairwinkel,Badkamerinstallateur,Tegelwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanisale%20Hoorn&query_place_id=ChIJK0eLOTqpyEcRosjPCTdbF_E,Sanitairwinkel,,https://nl.linkedin.com/company/sanisale-bv
Ufkes Aquatech,5,14,Kamille 9,Zwaag,,NL,https://amsterdambusi.org/details/ufkes-aquatech-ChIJ-_Q,+31 229 266 383,Badkamerinstallateur,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ufkes%20Aquatech&query_place_id=ChIJ-_QUQFupyEcRo2RHxrNC7Sg,Badkamerinstallateur,,
Keukenleven,4.7,3,Spiegelstraat 16,Bussum,,NL,http://www.keukenleven.com/,+31 35 693 6622,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenleven&query_place_id=ChIJbzNiQ2YTxkcR6hr0ISZtid0,Keukenwinkel,,https://www.linkedin.com/company/keuken-leven-b.v.-and-bovor-b.v.
TGS Huizen,4.4,19,Warandebergstraat 31,Huizen,,NL,http://www.tgs-huizen.nl/,+31 35 744 0353,Sanitairwinkel,Badkamerinstallateur,Vloerafwerkingsbedrijf,Vloerenwinkel,Tegelzetter,,,,,,https://www.google.com/maps/search/?api=1&query=TGS%20Huizen&query_place_id=ChIJca13xbYVxkcRj5l5v3_UpGE,Sanitairwinkel,,https://nl.linkedin.com/company/tuijpshuysch
Brugman Keukens en Badkamers Hilversum,4.3,71,Verlengde Zuiderloswal 34,Hilversum,,NL,https://www.brugman.nl/vestigingen/hilversum/?utm_source=GMB_listing&utm_medium=organic,+31 35 544 8092,Keukenwinkel,Badkamerinstallateur,Sanitairwinkel,Keukenvernieuwer,,,,,,,https://www.google.com/maps/search/?api=1&query=Brugman%20Keukens%20en%20Badkamers%20Hilversum&query_place_id=ChIJoyXTPZpsxkcRPH8ATeuQS3w,Keukenwinkel,,https://nl.linkedin.com/company/brugman-keukens-&-badkamers-b.v.
Warmteservice Hoorn,4.6,311,De Oude Veiling 20,Hoorn,,NL,https://www.warmteservice.nl/vestiging/Hoorn,+31 229 552 299,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Hoorn&query_place_id=ChIJiyc_QTypyEcRbKQy7xfmCSQ,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Tegel Outlet Zwaag,4.3,20,De Factorij 61B,Zwaag,,NL,http://www.tegeloutletzwaag.nl/,+31 229 299 860,Tegelwinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tegel%20Outlet%20Zwaag&query_place_id=ChIJR0PREjqpyEcR6xEhDPU-w5s,Tegelwinkel,,https://nl.linkedin.com/company/tegeloutlet
Badleven,4.3,6,Huizerweg 25,Bussum,,NL,http://badleven.nl/,+31 35 691 9703,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Badleven&query_place_id=ChIJr_4YAp4UxkcRbQf8wE3tmnU,Sanitairwinkel,,https://nl.linkedin.com/company/zandleven-coatings
Vloeren Kameraad - Laminaat Beverwijk gratis bezorgen & gratis leggen!,5,392,Wijkermeerweg 67,Beverwijk,,NL,http://www.vloerenkameraad.nl/,+31 251 301 744,Vloerenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vloeren%20Kameraad%20-%20Laminaat%20Beverwijk%20gratis%20bezorgen%20%26%20gratis%20leggen!&query_place_id=ChIJGyiRn4zxxUcRhpWX5kEIyQk,Vloerenwinkel,,
Vloeren Bazaar,5,161,Parallelweg 33,Beverwijk,,NL,http://www.vloerenbazaar.nl/?utm_source=gmb&utm_medium=organic,+31 251 292 806,Vloerenwinkel,Outletwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vloeren%20Bazaar&query_place_id=ChIJK-XF60_xxUcR9Y66ax6GA7c,Vloerenwinkel,,
Sanisale Hilversum,4.4,44,Nieuwe Havenweg 39/41,Hilversum,,NL,https://www.sanisale.com/winkels/sanisale-hilversum/,+31 35 622 5609,Sanitairwinkel,Badkamerinstallateur,Tegelzetter,Tegelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanisale%20Hilversum&query_place_id=ChIJ1ac7P5dsxkcRPW5TpMP7dEk,Sanitairwinkel,,https://nl.linkedin.com/company/sanisale-bv
De Woonzaken,4.7,229,Lijnbaan 43,Heemskerk,,NL,https://www.dewoonzaken.nl/?utm_source=google&utm_medium=mijnbedrijf&utm_campaign=websitelink,+31 251 315 750,Woonwinkel,Bouwer van veranda's,Vloerenwinkel,Meubelaccessoires,Meubelwinkel,Interieurinrichter,Leverancier van zonwering,Winkel voor raambekleding,,,https://www.google.com/maps/search/?api=1&query=De%20Woonzaken&query_place_id=ChIJB9B98L_wxUcR46C-sFRZLlo,Woonwinkel,,https://nl.linkedin.com/company/de-woonzaken
BMB Tegels en Sanitair,4.6,17,Korte Noorderweg 43-45,Hilversum,,NL,https://www.bmbsanitair.nl/,+31 35 303 7120,Sanitairwinkel,Badkamerinstallateur,Groothandel voor bedrijven,Tegelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=BMB%20Tegels%20en%20Sanitair&query_place_id=ChIJK8t4y0FrxkcRx0eEIaBelQo,Sanitairwinkel,,https://nl.linkedin.com/company/ba-s-badkamer-sanitairspecialist
Plieger Hilversum Express,3.5,4,Nieuwe Havenweg 51,Hilversum,,NL,https://plieger.nl/vestigingen/showrooms/hilversum,+31 35 623 8140,Groothandelaar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Plieger%20Hilversum%20Express&query_place_id=ChIJcXrCvJZsxkcRP2xZ5OC1U5I,Groothandelaar,,https://nl.linkedin.com/company/plieger
Vonk installatietechniek,3.7,3,Kruiszwin 3304,Julianadorp,,NL,http://www.vonkinstallatietechniek.nl/,+31 6 81685305,Installatiebedrijf,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vonk%20installatietechniek&query_place_id=ChIJn2Ew3mtHz0cRNTImqwk8VDA,Installatiebedrijf,,https://nl.linkedin.com/company/bedrijfsverlichting-nl
Bouma installatietechniek,5,46,,,,,https://www.boumainstallatietechniek.nl/,+31 6 20110515,Installatiebedrijf,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bouma%20installatietechniek&query_place_id=ChIJq-19--yilGQRBWlgNs3gtdY,Installatiebedrijf,,https://nl.linkedin.com/company/bouma-technisch-installatiebedrijf
