title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName,,CompanyUrl,DecisionMakers,CompanyURN
EuroParcs De Woudhoeve,4.2,860,Driehuizerweg 8,Egmond aan den Hoef,,NL,https://www.europarcsdewoudhoeve.nl/?utm_source=gmb&utm_medium=click&utm_campaign=brand,+31 88 070 8540,Vakantiepark,Vakantiewoningverhuur,Vakantiecomplex,,,,,,,,https://www.google.com/maps/search/?api=1&query=EuroParcs%20De%20Woudhoeve&query_place_id=ChIJnfhbREBYz0cRVHGIa4tSXqs,Vakantiepark,,,,
Keukenswrappen.com,4.9,74,Berenkoog 47b,Alkmaar,,NL,http://www.keukenswrappen.com/,+31 6 83288560,Keukenvernieuwer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukenswrappen.com&query_place_id=ChIJHx-bSlFPz0cR9mpjyjfvEhQ,Keukenvernieuwer,,https://www.linkedin.com/company/keukenwrappen-frl,Sander Reitsma (Oprichter) - https://www.linkedin.com/in/sander-reitsma,urn:li:organization:104729077
Keukens van Hoorn | Keukens en Vloeren,4.9,63,De Marowijne 27,Zwaag,,NL,https://keukensvanhoorn.nl/,+31 229 507 804,Keukenwinkel,Vloerenlegger,Vloerenwinkel,Keukenvernieuwer,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukens%20van%20Hoorn%20%7C%20Keukens%20en%20Vloeren&query_place_id=ChIJ75KOYCSpyEcR_Le3WawbeO0,Keukenwinkel,,https://nl.linkedin.com/company/keukens-van-hoorn,Ali Evliyaoglu (Eigenaar) - https://www.linkedin.com/in/alicanevliyaoglu,urn:li:organization:106513608
REDDY Keukens Wormerveer,4.6,42,Samsonweg 25,Wormerveer,,NL,https://www.reddykeukens.nl/wormerveer/,+31 75 201 0906,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=REDDY%20Keukens%20Wormerveer&query_place_id=ChIJoxRTLirjxUcRGiaqyhzw3O4,Keukenwinkel,,https://nl.linkedin.com/company/reddykeukens,Sjoerd Nabuurs (Ondernemer Reddy Keukens Lelystad) - https://www.linkedin.com/in/sjoerd-nabuurs-538831121 ; Reddy Keukens Amsterdam (Eigenaar Reddy keukens Amsterdam en Wormerveer) - https://www.linkedin.com/in/reddy-keukens-amsterdam-aa2667339 ; Dennie Visser (Eigenaar) - https://www.linkedin.com/in/dennie-visser-a073641b1 ; Nermin Hodzic (Zelfstandig ondernemer) - https://www.linkedin.com/in/nermin-hodzic-0133351b9,urn:li:organization:56448683
JD Keukens,5,6,Nieuweweg 44,Opperdoes,,NL,https://jdkeukens.nl/,+31 6 29095369,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=JD%20Keukens&query_place_id=ChIJk3mksCBb1S4RXaVVjRUUxl4,Keukenwinkel,,https://nl.linkedin.com/company/wijzijnkeuk,Peter van Dellen (Productmanager - KEUK) - https://www.linkedin.com/in/peter-van-dellen ; Daan Hutten (Hoofd verkoop & uitvoering) - https://www.linkedin.com/in/daan-hutten-a198a6295 ; Michella van Dijken (Marketing) - https://www.linkedin.com/in/michella-van-dijken-0668bb11a ; Janet Udema (Verkoopbinnendienst) - https://www.linkedin.com/in/janetudema ; Janet Udema (Vertegenwoordiger binnendienst) - https://www.linkedin.com/in/janet-udema-1040bb352,urn:li:organization:98010636
Weeteling Keukens,4.4,36,Nijverheidsweg 19,Grootebroek,,NL,http://www.weeteling-keukens.nl/,+31 228 515 837,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Weeteling%20Keukens&query_place_id=ChIJJxqEchWkyEcRS2jEHKluhgE,Keukenwinkel,,,,
Sanidr?me van Scheppingen,3.9,8,Voorling 14,De Kwakel,,NL,https://sanidrome.nl/van-scheppingen-de-kwakel,+31 297 329 872,Sanitairwinkel,Badkamerinstallateur,Verwarmingsinstallateur,Winkel voor bubbelbaden,Installatiebedrijf,Loodgieter,Douchedeurwinkel,Tegelwinkel,,,https://www.google.com/maps/search/?api=1&query=Sanidr%C3%B5me%20van%20Scheppingen&query_place_id=ChIJaRuurVHexUcRTT5wXhgfgfU,Sanitairwinkel,,https://nl.linkedin.com/company/sanidrome,Ivo Fleming (Mede-eigenaar) - https://www.linkedin.com/in/ivo-fleming-76561b54 ; Henk-Jan Beishuizen (Lid van raad van bestuur) - https://www.linkedin.com/in/henk-jan-beishuizen-09b89a15 ; Ellen Adriaanse - van de Ven (Eigenaar) - https://www.linkedin.com/in/ellen-adriaanse-van-de-ven-09b48435 ; Sandra IJsselmuiden (Lid Ledenraad) - https://www.linkedin.com/in/sandra-ijsselmuiden-84aa41160 ; Patrick Thijssen (Bestuurslid) - https://www.linkedin.com/in/patrick-thijssen-753897b5,urn:li:organization:5028038
Q1 Sanitair,4.4,96,Lakenblekerstraat 51,Aalsmeer,,NL,https://www.q1sanitair.nl/,+31 297 820 991,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Q1%20Sanitair&query_place_id=ChIJ0_qR-yTexUcRV5Oi_jCIJ3Q,Sanitairwinkel,,https://nl.linkedin.com/company/q1-sanitair,Serdal Yilmaz (Commercieel verkoopadviseur) - https://www.linkedin.com/in/serdal-yilmaz-15b7908b ; Olaya Vico Álvarez (Especialista en compras) - https://www.linkedin.com/in/olaya-vico-álvarez-15a4a257 ; Wout Schotting (Sales) - https://www.linkedin.com/in/wout-schotting-42bb62212 ; Martin Vuik (Kantoormedewerker) - https://www.linkedin.com/in/martin-vuik-635543265 ; Rachella Hoenjet (Accountmanager) - https://www.linkedin.com/in/rachella-hoenjet-57512a284,urn:li:organization:66232164
De Dijk Keukens,4.3,16,De Dolfijn 23,Enkhuizen,,NL,http://www.dedijkkeukens.nl/,+31 228 353 054,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Dijk%20Keukens&query_place_id=ChIJfU8YoeyjyEcR7NoH46nwT0g,Keukenwinkel,,https://nl.linkedin.com/company/demandemakersgroep,Anjo van der Spek (CIO) - https://www.linkedin.com/in/anjovanderspek ; Mark Strijbos (Chief Operating Officer) - https://www.linkedin.com/in/markstrijbos ; Paul Poppelaars (Chief Financial Officer) - https://www.linkedin.com/in/paul-poppelaars ; Jeroen Maan (CFO) - https://www.linkedin.com/in/jeroenmaan ; Jeroen Voogd (Product Owner) - https://www.linkedin.com/in/jeroenvoogd,urn:li:organization:114928
De Spiegelfabriek,4,49,Rubberstraat 12,Naarden,,NL,http://www.designspiegels.nl/,+31 35 888 4851,Groothandelswinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Spiegelfabriek&query_place_id=ChIJH1CgjZ4UxkcRuUaszr87uhs,Groothandelswinkel,,https://nl.linkedin.com/company/miraluxe-maatwerk-spiegels,Joost Nijenhuis © (Eigenaar) - https://www.linkedin.com/in/nijenhuis,urn:li:organization:111900544
Superkeukens Hoorn,3.8,58,"Doctor C.J.K. van Aalstweg, Hof van Hoorn 8C",Hoorn,,NL,http://www.superkeukens.nl/winkels/hoorn/,+31 229 312 199,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Superkeukens%20Hoorn&query_place_id=ChIJD6TuOm2pyEcRAJonOqcmHi4,Keukenwinkel,,,Ronald Lampert (Eigenaar) - https://www.linkedin.com/in/ronald-lampert-6056482 ; Ronald Hoornweg (Mede-eigenaar) - https://www.linkedin.com/in/ronald-hoornweg-8a4301a7,
Schooneman Keukens,5,3,Westerstraat 96,Enkhuizen,,NL,http://www.schoonemankeukens.nl/,+31 228 753 502,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Schooneman%20Keukens&query_place_id=ChIJ-anrKVujyEcRfnF3bBFMRiI,Keukenwinkel,,https://nl.linkedin.com/company/www-schoonmaken-nl,Iva Georgieva (Eigenaar) - https://www.linkedin.com/in/iva-georgieva-a19018359 ; Imad El Bestrioui (Eigenaar) - https://www.linkedin.com/in/imad-el-bestrioui-38533b254,urn:li:organization:3180021
Sanitair Studio - Magazijn,3.7,6,Veilmeesterweg 36,Amstelveen,,NL,http://www.sanitaironline.nl/,+31 85 060 8998,Tegelwinkel,Sanitairwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanitair%20Studio%20-%20Magazijn&query_place_id=ChIJQ_aoEXffxUcRcpQV3z2vJ8c,Tegelwinkel,,https://nl.linkedin.com/company/sanitairstudio,Harley Inden (Co-Founder) - https://www.linkedin.com/in/harley-inden-380763152 ; Joshua Benamou (Partner) - https://www.linkedin.com/in/joshua-benamou-9351788b ; Pascal Hutten (Co-Founder) - https://www.linkedin.com/in/pascal1995 ; Sylvester Hoogenboezem (Mede-eigenaar) - https://www.linkedin.com/in/sylvester-hoogenboezem-327b617b,urn:li:organization:104209990
Keukensale Hoorn,4.1,58,Doctor C.J.K. van Aalstweg 6A,Hoorn,,NL,https://www.keukensale.com/winkels/keukensale-hoorn/,+31 229 769 125,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Keukensale%20Hoorn&query_place_id=ChIJl3uThG2pyEcRQ1HN8giUiG0,Keukenwinkel,,https://nl.linkedin.com/company/keukensale-com-hoorn,Mike van der Kamp (Eigenaar) - https://www.linkedin.com/in/mike-van-der-kamp-398151128 ; John Cruijsberg (Ondernemer ) - https://www.linkedin.com/in/john-cruijsberg-1388079a ; Ron van Doleweerd (Eigenaar) - https://www.linkedin.com/in/ron-van-doleweerd-8a559925 ; Martin van Zaanen (Eigenaar/directeur) - https://www.linkedin.com/in/martin-van-zaanen-065006bb,urn:li:organization:38143359
Plieger Amstelveen Showroom,4.2,43,Noorddammerweg 115a,Amstelveen,,NL,https://plieger.nl/vestigingen/showrooms/amstelveen,+31 20 792 0400,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Plieger%20Amstelveen%20Showroom&query_place_id=ChIJ91PdyljfxUcRe-m4dyUFbA4,Sanitairwinkel,,https://nl.linkedin.com/company/plieger,Jasper van Dinther (HR Business Partner) - https://www.linkedin.com/in/jasper-van-dinther-a35b0a26 ; Monique Klein (Voorzitter Showroomcommissie) - https://www.linkedin.com/in/monique-klein-1a0a25205 ; Erik Plieger (Test Analyst) - https://www.linkedin.com/in/erik-plieger-4262908 ; Nicole Weijers - Vernooy (HR Business Partner) - https://www.linkedin.com/in/nicole-weijers-vernooy-2ba36a29 ; Gerben Plieger (Mede-eigenaar) - https://www.linkedin.com/in/gerben-plieger-089998a8,urn:li:organization:537520
Universalbouw B.V,5,62,Witteweg 20,Aalsmeer,,NL,https://universalbouw.nl/,+31 85 333 2357,Aannemer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Universalbouw%20B.V&query_place_id=ChIJNdPNeKLfxUcRK6mEcgIaVfs,Aannemer,,https://nl.linkedin.com/company/universal-bv,Arno Kapitein (Bestuurslid) - https://www.linkedin.com/in/arno-kapitein-858454255,urn:li:organization:75878219
Aannemer Amsterdam 020,5,14,Hogehilweg 17,Amsterdam,,NL,https://aannemer-amsterdam020.nl/,+31 85 060 2393,Aannemer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Aannemer%20Amsterdam%20020&query_place_id=ChIJ1Q9SS2sLxkcRfEVjC8J7Aoc,Aannemer,,https://nl.linkedin.com/company/aannemer-gigant-amsterdam,Martijn den Besten (Eigenaar) - https://www.linkedin.com/in/martyndenbesten,urn:li:organization:74629642
M. Desaunois,4.3,3,Seyndersloot 30,Enkhuizen,,NL,http://www.badkamer-specialist.nl/,+31 6 10981000,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=M.%20Desaunois&query_place_id=ChIJodxC1gqjyEcR4MAgBwz4BDc,Sanitairwinkel,,https://nl.linkedin.com/company/badkamerspecialist,Wesley De Lang (Meubelmaker) - https://www.linkedin.com/in/wesley-de-lang-b46740204,urn:li:organization:99569758
Warmteservice Amsterdam Oost,4.6,229,Cruquiuskade 155,Amsterdam,,NL,https://www.warmteservice.nl/vestiging/Amsterdam%20Oost,+31 20 535 3280,Leverancier van verwarmingsapparatuur,Doe-het-zelfzaak,Bouwmarkt,Leverancier van pijpen,Sanitairwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Amsterdam%20Oost&query_place_id=ChIJWW2A8wwJxkcROn4fm57Nllk,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice,Auke Rauwerda (Eigenaar) - https://www.linkedin.com/in/auke-rauwerda-93a51113a ; Bart van Arkel (Eigenaar) - https://www.linkedin.com/in/bart-van-arkel-622a0017a ; Larz undefined (DGA) - https://www.linkedin.com/in/larz-undefined-8aab9b308 ; larswarmteservice gubbels (Ondernemer) - https://www.linkedin.com/in/larswarmteservice-gubbels-aa6655360 ; michiel van der Linden (Eigenaar) - https://www.linkedin.com/in/michiel-van-der-linden-004842147,urn:li:organization:815828
VAN DER POL tegels en bouwmaterialen B.V.,4.5,90,Zeeburgerpad 41,Amsterdam,,NL,https://www.vd-pol.nl/,+31 20 665 5872,Tegelwinkel,Bouwmarkt,,,,,,,,,https://www.google.com/maps/search/?api=1&query=VAN%20DER%20POL%20tegels%20en%20bouwmaterialen%20B.V.&query_place_id=ChIJncSbkhIJxkcRhflgpY6kJj0,Tegelwinkel,,https://nl.linkedin.com/company/vdpol-butterdoughspecialist,Jeroen de Pinth (Productiemanager) - https://www.linkedin.com/in/jdepinth ; Huub Geuskens (Commercial Director) - https://www.linkedin.com/in/huub-geuskens-73865211 ; Regardt de Beer (Millwright) - https://www.linkedin.com/in/regardt-de-beer-037894127 ; Duncan vd Pol (cfo) - https://www.linkedin.com/in/duncan-vd-pol-5a582a2 ; Vincent Doubell (All round Monteur) - https://www.linkedin.com/in/vincent-doubell-a5a8707b,urn:li:organization:1860604
KeukenConcurrent Hoorn,3.7,36,De Factorij 22,Zwaag,,NL,https://www.keukenconcurrent.nl/keukenzaak/hoorn/?utm_source=GMB_listing&utm_medium=organic,+31 229 213 535,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=KeukenConcurrent%20Hoorn&query_place_id=ChIJEV0qRzqpyEcReWrY2I4suOw,Keukenwinkel,,https://nl.linkedin.com/company/keukenconcurrent,Ernst Bareman (Algemeen Directeur) - https://www.linkedin.com/in/ernst-bareman-363400a5 ; Salma IJntema (Owner bij SAL. Keukendesign) - https://www.linkedin.com/in/salma-ijntema-12a9584a,urn:li:organization:10142959
CineLuxe Bouwbedrijf & Aannemer B.V.,4.8,16,Joop Geesinkweg 901,Amsterdam,,NL,http://www.cineluxe.nl/,+31 75 202 4105,Bouwbedrijf,Timmerman,Klusbedrijf,Binnenhuisarchitect,Installateur van trappen,Installateur van houten vloeren,,,,,https://www.google.com/maps/search/?api=1&query=CineLuxe%20Bouwbedrijf%20%26%20Aannemer%20B.V.&query_place_id=ChIJ_VRCiCULxkcRYkddDtmSlrI,Bouwbedrijf,,https://www.linkedin.com/company/cinelux-sa/,Enrique Centelles Satrustegi (President) - https://www.linkedin.com/in/enrique-centelles-satrustegi-2667491 ; Álvaro Moraga Gómez-Olea (Chairman of the Board) - https://www.linkedin.com/in/alvaromoraga ; David García (Consejero delegado) - https://www.linkedin.com/in/david-garcía-768133141,urn:li:organization:84149454
Lutterman Tegels B.V.,4.3,23,Industrieweg 12,Den Helder,,NL,http://www.lutterman.nl/,+31 223 636 300,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lutterman%20Tegels%20B.V.&query_place_id=ChIJjf4d_RtIz0cRkH9f5a4NddM,Tegelwinkel,,,,
Kloosterman Keukens & Badkamers B.V.,4,74,Ambachtsweg 48,Huizen,,NL,https://www.kloostermankeukens.nl/,+31 35 524 0550,Keukenwinkel,Sanitairwinkel,Aannemer,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kloosterman%20Keukens%20%26%20Badkamers%20B.V.&query_place_id=ChIJc5kmdrkVxkcRxVE5I6unxEI,Keukenwinkel,,https://nl.linkedin.com/company/kloosterman-keukens-en-badkamers,Bas Luttmer (commercieel directeur) - https://www.linkedin.com/in/bas-luttmer-5a81ba66 ; Jeroen van Voorthuizen (verkoopadviseur sanitair en tegels) - https://www.linkedin.com/in/jeroen-van-voorthuizen-89209819 ; Evert-Jan De Bruin (Senior verkoopadviseur) - https://www.linkedin.com/in/evert-jan-de-bruin-6b85b026 ; Maarten Verhage (Back Office Assistant) - https://www.linkedin.com/in/maarten-verhage-5104205a ; Jeroen van Voorthuizen (Verkoopadviseur) - https://www.linkedin.com/in/jeroen-van-voorthuizen-2814b2221,urn:li:organization:25128097
BROERS Bouwbedrijf,4.7,27,Prins Bernhardplein 138,Amsterdam,,NL,http://broersbouwbedrijf.nl/,+31 20 210 1131,Bouwbedrijf,Badkamerinstallateur,,,,,,,,,https://www.google.com/maps/search/?api=1&query=BROERS%20Bouwbedrijf&query_place_id=ChIJ16aGmy0JxkcROr036s5YLnE,Bouwbedrijf,,https://www.linkedin.com/company/bron-bouwbedrijf,Daan Bron (Mede eigenaar Bron Bouwbedrijf) - https://www.linkedin.com/in/daan-bron-a95601b9 ; Loys Bron (Eigenaar / mede direkteur) - https://www.linkedin.com/in/loys-bron-2797a1200,urn:li:organization:17961869
Marco Living,4.9,9,Energiestraat 23c,Naarden,,NL,http://www.marcoliving.nl/,+31 35 203 1329,Keukenwinkel,Vloerenwinkel,Woonwinkel,Kookwinkel,Sanitairwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Marco%20Living&query_place_id=ChIJQ8XjxZkTxkcRrWV6ShvRizA,Keukenwinkel,,https://www.linkedin.com/company/marco-living,Marco van der Linden (Owner) - https://www.linkedin.com/in/marco-van-der-linden-2060a411,urn:li:organization:1425589
Sanidump Aalsmeer,3.9,54,"Lakenblekerstraat 21, C1",Aalsmeer,,NL,http://www.sanidump.nl/,+31 297 500 400,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanidump%20Aalsmeer&query_place_id=ChIJQbFFFwDfxUcRiGzzwAF-0HI,Sanitairwinkel,,https://nl.linkedin.com/company/sanidump-bv,Marcel Tielemans (Eigenaar) - https://www.linkedin.com/in/marcel-tielemans-b90808248 ; olav steneker (Eigenaar) - https://www.linkedin.com/in/olav-steneker-36b45a24 ; Yoni van 't Ent (Eigenaar Sanidump Zoetermeer ) - https://www.linkedin.com/in/yoni-van-t-ent-555512b3 ; Eduard Frey (Franchise-eigenaar) - https://www.linkedin.com/in/eduard-frey-44a99781 ; Raymon Renirie (Eigenaar / verkoop adviseur) - https://www.linkedin.com/in/raymon-renirie-06b908a4,urn:li:organization:1427284
InHuiz - Verbouwexpertz,4.9,35,Deltazijde 30E,Blaricum,,NL,http://www.inhuiz.nl/,+31 35 234 0414,Aannemer,Bouwbedrijf,Keukenwinkel,Sanitairwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=InHuiz%20-%20Verbouwexpertz&query_place_id=ChIJW75FsyYVxkcR3Zw9ZKbHKeQ,Aannemer,,https://nl.linkedin.com/company/inhuiz,Richard Stomphorst (Ondernemer/Eigenaar) - https://www.linkedin.com/in/richard-stomphorst-44368454,urn:li:organization:69462536
Warmteservice Uithoorn,4.7,124,Amsterdamseweg 15-A,Uithoorn,,NL,https://www.warmteservice.nl/vestiging/Uithoorn,+31 297 767 250,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Uithoorn&query_place_id=ChIJF0qWsIzfxUcRwFSbr1ic9X0,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice,Auke Rauwerda (Eigenaar) - https://www.linkedin.com/in/auke-rauwerda-93a51113a ; Bart van Arkel (Eigenaar) - https://www.linkedin.com/in/bart-van-arkel-622a0017a ; Larz undefined (DGA) - https://www.linkedin.com/in/larz-undefined-8aab9b308 ; larswarmteservice gubbels (Ondernemer) - https://www.linkedin.com/in/larswarmteservice-gubbels-aa6655360 ; michiel van der Linden (Eigenaar) - https://www.linkedin.com/in/michiel-van-der-linden-004842147,urn:li:organization:815828
Enkhuizer Tegels,4.7,20,Bollenmarkt 14C,Zwaagdijk-Oost,,NL,http://www.enkhuizertegels.nl/,+31 6 17771726,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Enkhuizer%20Tegels&query_place_id=ChIJpRdgM-2jyEcRKrQK838Kw20,Tegelwinkel,,https://nl.linkedin.com/company/toptegels-nl,"Bram Boer (Directeur Eigenaar) - https://www.linkedin.com/in/bram-boer-56689b36 ; Demi Boer (Commercieel medewerker, social media & marketing manager) - https://www.linkedin.com/in/demi-boer-8a9567a7",urn:li:organization:86759383
Madewee,4.4,11,,,,,http://www.madewee.nl/,+31 6 49727100,Badkamerinstallateur,Timmerman,Service establishment,,,,,,,,https://www.google.com/maps/search/?api=1&query=Madewee&query_place_id=ChIJqyWO4lbdxUcR7Bsvr4KH8e0,Badkamerinstallateur,,https://www.linkedin.com/company/weee-nl,Vincent de graaf (Relaties en acquisitie) - https://www.linkedin.com/in/vincent-de-graaf-71037498 ; Henk Bos (Projectdirecteur) - https://www.linkedin.com/in/henk-bos-6a93a114 ; Reint Sekhuis (Algemeen directeur) - https://www.linkedin.com/in/reintsekhuis ; Sidar K. (WEEE Compliance Analyst) - https://www.linkedin.com/in/sidar-kiliç ; Terra de Best-Lautenbach (Consultant) - https://www.linkedin.com/in/terra-de-best-lautenbach-691b12228,urn:li:organization:3357881
Kvik Hoorn,4.7,19,De Factorij 57 A,Zwaag,,NL,https://www.kvik.nl/winkel-zoeken/kvik-hoorn?utm_source=google&utm_medium=organic&utm_campaign=website&utm_content=hoorn,+31 229 793 031,Keukenwinkel,Badkamerinstallateur,Sanitairwinkel,Leverancier van inbouwmeubilair,Meubelmakerij,Meubelfabrikant,Meubelwinkel,Keukenvernieuwer,Kookwinkel,Projectinrichter,https://www.google.com/maps/search/?api=1&query=Kvik%20Hoorn&query_place_id=ChIJHc-yHrqpyEcR2q4Q6SRdBZs,Keukenwinkel,,,Iain Flitcroft (Managing Director) - https://www.linkedin.com/in/iain-flitcroft-87798370 ; Chris B. T. Larsen (Chief Operations Officer) - https://www.linkedin.com/in/chris-b-t-larsen-2b5232 ; Claus Flyger Pejstrup (CEO) - https://www.linkedin.com/in/claus-flyger-pejstrup ; Bruno Lietaer (Managing Director) - https://www.linkedin.com/in/bruno-lietaer-aa595b1b9 ; Marco Van Den Bosch (Owner Kvik Tilburg) - https://www.linkedin.com/in/marco-van-den-bosch-07201a77,
Huisgemaeckt Keukens & Interieurs,5,28,Zesstedenweg 283,Grootebroek,,NL,http://huisgemaeckt.nl/,+31 6 42671767,Keukenwinkel,Meubelmakerij,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Huisgemaeckt%20Keukens%20%26%20Interieurs&query_place_id=ChIJe63UNISjyEcRG3-JiugwF8g,Keukenwinkel,,https://nl.linkedin.com/company/huisgemaeckt,Niels Hoogewerf (Mede-eigenaar) - https://www.linkedin.com/in/niels-hoogewerf-7b9274199 ; Jan Groot (Eigenaar) - https://www.linkedin.com/in/jan-groot-9b155b197,urn:li:organization:91479411
CK Keukens Laren,4.8,17,Schoutenbosje 3C,Laren,,NL,https://ck-keukens.nl/?utm_source=google&utm_medium=organic&utm_campaign=GMB,+31 35 302 1981,Keukenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=CK%20Keukens%20Laren&query_place_id=ChIJ1bzc4dUVxkcR9Liv7m25ey8,Keukenwinkel,,https://nl.linkedin.com/company/ck-keukens,Christopher Kranenborg (Eigenaar) - https://www.linkedin.com/in/christopher-kranenborg-246684195,urn:li:organization:100179016
